"","id","global_region","Country","Region","construction_period_start","construction_period_end","steel","copper","aluminum","unspecified_metal","metal_based","wood","paper_cardboard","straw","biomass_based","concrete","cement","aggregates","cca","brick","mortar_plaster","mineral_fill","plaster_board_gypsum","Adobe","Asphalt","Bitumen","natural_stone","cement_asbestos","Clay","siding_unspecified","other_construction_materials","Ceramics","Glass","Plastics","Polystyrene","PVC","Lineoleum","Carpet","Heraklith","Mineral_wool","insulation_unspecified","other_unspecified_material","other_materials","total","building_description","no_floors","Occupation","building_type","label","measurement_type","urban_rural","floor_area_type","Authors","publication_year","publication_title","publication_outlet","copyright","DOI","URL","comment_scope","comment_conversion","comment_aggregation","comment_primary","comment_secondary","data_entry","X66","climate_classification","equator_distance","heating_degree_days_0","heating_degree_days_1","cooling_degree_days_0","cooling_degree_days_1","country_land_area","population_0","Notes..population_0","population_1","urbanization_0","urbanization_1","gdp_0","gdp_1","hdi_0","hdi_1","cluster"
"49",48,"Europe","Austria","Vienna",1997,NA,58.61229324,0.083488721,0.465610175,NA,59.16139214,4.723534945,0.073855407,NA,4.797390352,"1310.702275",NA,"6.062565586",1316.764841,NA,10.91454472,2.674850176,39.48374282,NA,NA,4.810234771,NA,NA,NA,NA,57.88337249,0.295421628,2.517506048,9.154859367,4.990056631,NA,NA,NA,NA,2.674850176,NA,NA,19.63269385,1458.239689,"LCA Data IBO9",3.2,"residential",NA,NA,"NULL","urban","gross","Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,"GIS・EEE・EEEbased Analysis of Vienna's Material Stock in Buildings","Journal of Industrial Ecology","Copyright Wiley and author permission","10.1111/jiec.12446","・EEEｻｿhttp://doi.wiley.com/10.1111/jiec.12446","NULL","Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author.","Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".","NULL","Heating Degree Days: HDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1995, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfb",5362,4470.815,4651.60975,99.5599975,163.375,82445,8015,NA,8780,0.616,0.587,31019,45010,"NULL","NULL",4
"50",49,"Europe","Austria","Vienna",1997,NA,50.68008661,0.085993751,0.496117796,NA,51.26219816,8.827589322,NA,NA,8.827589322,"1122.119232",NA,"33.51441086",1155.633643,"52.85639001",14.74462091,3.661349336,22.96694652,NA,NA,5.946798651,NA,NA,NA,NA,100.1761054,7.249934729,2.563275281,2.632731772,6.42968664,NA,NA,NA,NA,3.661349336,NA,NA,22.53697776,1338.436514,"LCA Data IBO10",3.3,"residential",NA,NA,"NULL","urban","gross","Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,"GIS・EEE・EEEbased Analysis of Vienna's Material Stock in Buildings","Journal of Industrial Ecology","Copyright Wiley and author permission","10.1111/jiec.12446","・EEEｻｿhttp://doi.wiley.com/10.1111/jiec.12446","NULL","Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author.","Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".","NULL","Heating Degree Days: HDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1995, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfb",5362,4470.815,4651.60975,99.5599975,163.375,82445,8015,NA,8780,0.616,0.587,31019,45010,"NULL","NULL",4
"51",69,"South_America","Brazil","Rio de Janeiro",2000,2010,NA,NA,NA,21.25,21.25,20.64,NA,NA,20.64,"557.91",63.82,"270.14",891.87,NA,19.73,NA,NA,NA,NA,NA,2.23,3.4,NA,NA,25.36,50.72,1.1,0.31,NA,NA,NA,NA,NA,NA,NA,NA,52.13,1011.25,"multi-family buildings with four apartment・EEE・EEEs floors",4,"residential","MFH",NA,"NULL","urban","gross","Condeixa, Karina; Haddad, Assed; Boer, Dieter",2017,"Material flow analysis of the residential building stock at the city of Rio de Janeiro","Journal of Cleaner Production","Copyright Elsevier","10.1016/j.jclepro.2017.02.080","https://doi.org/10.1016/j.jclepro.2017.02.080","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Aw",2547,221.572495,202.317505,1672.85755,1832.099975,8358140,176369,NA,198142,0.812,0.843,8316,13418,"NULL","NULL",4
"52",70,"South_America","Brazil","Rio de Janeiro",2000,2010,NA,NA,NA,21.49,21.49,20.09,NA,NA,20.09,"511.6",48.66,"203.59",763.85,NA,14.11,NA,NA,NA,NA,NA,3.5,1.37,NA,NA,18.98,23.99,0.39,0.23,NA,NA,NA,NA,NA,NA,NA,NA,24.61,849.02,"eight apartment・EEE・EEEs floors",8,"residential","MFH",NA,"NULL","urban","gross","Condeixa, Karina; Haddad, Assed; Boer, Dieter",2017,"Material flow analysis of the residential building stock at the city of Rio de Janeiro","Journal of Cleaner Production","Copyright Elsevier","10.1016/j.jclepro.2017.02.080","https://doi.org/10.1016/j.jclepro.2017.02.080","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Aw",2547,221.572495,202.317505,1672.85755,1832.099975,8358140,176369,NA,198142,0.812,0.843,8316,13418,"NULL","NULL",4
"53",71,"South_America","Brazil","Rio de Janeiro",2000,2010,NA,NA,NA,23.21,23.21,21.16,NA,NA,21.16,"524.75",28.09,"113.46",666.3,NA,7.91,NA,NA,NA,NA,NA,3.87,0.76,NA,NA,12.54,13.64,0.5,0.24,NA,NA,NA,NA,NA,NA,NA,NA,14.38,737.59,"16 apartment・EEE・EEEs floors",16,"residential","MFH",NA,"NULL","urban","gross","Condeixa, Karina; Haddad, Assed; Boer, Dieter",2017,"Material flow analysis of the residential building stock at the city of Rio de Janeiro","Journal of Cleaner Production","Copyright Elsevier","10.1016/j.jclepro.2017.02.080","https://doi.org/10.1016/j.jclepro.2017.02.080","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Aw",2547,221.572495,202.317505,1672.85755,1832.099975,8358140,176369,NA,198142,0.812,0.843,8316,13418,"NULL","NULL",2
"54",72,"East_Asia","China",NA,1985,2011,16.52,NA,NA,NA,16.52,13.83,NA,NA,13.83,NA,151.01,"930.2",1081.21,"399.37",26.28,NA,NA,NA,1.51,NA,NA,NA,NA,NA,427.16,NA,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,1540.3,"Urban",NA,"residential",NA,NA,"NULL","urban",NA,"Cao, Zhi; Shen, Lei; Zhong, Shuai; Liu, Litao; Kong, Hanxiao; Sun, Yanzhi",2018,"A Probabilistic Dynamic Material Flow Analysis Model for Chinese Urban Housing Stock","Journal of Industrial Ecology","Copyright Wiley","10.1111/jiec.12579","https://doi.org/10.1111/jiec.12579","NULL","NULL","NULL","NULL","Climate classification: Could not be attributed because no exact location is known. Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1985, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,NA,3893,2776.9725,2854.475,775.0125,860.3725,9326410,1051040,NA,1337752,0.229,0.492,2310,10221,"NULL","NULL",4
"55",73,"East_Asia","China","Beijing",1980,1990,23,NA,NA,NA,23,20,NA,NA,20,NA,190,"800",990,"220",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1274.8,"Urban",NA,"residential",NA,NA,"NULL","urban",NA,"Han, Ji; Xiang, Wei Ning",2013,"Analysis of material stock accumulation in China's infrastructure and its regional disparity","Sustainability Science","Copyright Springer","10.1007/s11625-012-0196-y","https://doi.org/10.1007/s11625-012-0196-y","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 1990, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Dwa",4438,2753.6375,2502.97,791.952525,815.68,9326410,981235,NA,1135185,0.194,0.264,1690,2460,"NULL","NULL",4
"56",74,"East_Asia","China","Beijing",2000,2010,40,NA,NA,NA,40,15,NA,NA,15,NA,220,"750",970,"180",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1232,"Urban",NA,"residential",NA,NA,"NULL","urban",NA,"Han, Ji; Xiang, Wei Ning",2013,"Analysis of material stock accumulation in China's infrastructure and its regional disparity","Sustainability Science","Copyright Springer","10.1007/s11625-012-0196-y","https://doi.org/10.1007/s11625-012-0196-y","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Dwa",4438,2631.6925,2708.7,874.077525,896.8725,9326410,1258401,NA,1331358,0.359,0.492,4071,9475,"NULL","NULL",4
"57",75,"East_Asia","China","Beijing",1980,1990,4,NA,NA,NA,4,25,NA,NA,25,NA,190,"800",990,"400",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1440.8,"rural",NA,"residential",NA,NA,"NULL","rural",NA,"Han, Ji; Xiang, Wei Ning",2013,"Analysis of material stock accumulation in China's infrastructure and its regional disparity","Sustainability Science","Copyright Springer","10.1007/s11625-012-0196-y","https://doi.org/10.1007/s11625-012-0196-y","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 1990, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Dwa",4438,2753.6375,2502.97,791.952525,815.68,9326410,981235,NA,1135185,0.194,0.264,1690,2460,"NULL","NULL",4
"58",76,"East_Asia","China","Beijing",2000,2010,6,NA,NA,NA,6,20,NA,NA,20,NA,220,"750",970,"280",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1303,"rural",NA,"residential",NA,NA,"NULL","rural",NA,"Han, Ji; Xiang, Wei Ning",2013,"Analysis of material stock accumulation in China's infrastructure and its regional disparity","Sustainability Science","Copyright Springer","10.1007/s11625-012-0196-y","https://doi.org/10.1007/s11625-012-0196-y","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Dwa",4438,2631.6925,2708.7,874.077525,896.8725,9326410,1258401,NA,1331358,0.359,0.492,4071,9475,"NULL","NULL",4
"59",77,"East_Asia","China","Beijing",2010,2010,5,NA,2.02,NA,7.02,NA,NA,NA,NA,NA,150,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,158.77,"rural",NA,"residential","SFH",NA,"NULL","rural","gross","Hong, Lixuan; Zhou, Nan; Fridley, David; Feng, Wei; Khanna, Nina; Berkeley, Lawrence",2014,"Modeling China's Building Floor-Area Growth and the Implications for Building Materials and Energy Demand","ACEEE Summer Study on Energy Efficiency in Buildings","Copyright ACEEE",NA,"http://aceee.org/files/proceedings/2014/data/papers/10-230.pdf","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2010, Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Dwa",4438,NA,2708.7,NA,896.8725,9326410,NA,NA,1331358,0.492,0.555,NA,9475,"NULL","NULL",2
"60",78,"East_Asia","China","Beijing",2010,2010,49,NA,2.02,NA,51.02,NA,NA,NA,NA,NA,212,NA,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,264.77,"urban",NA,"residential","MFH",NA,"NULL","urban","gross","Hong, Lixuan; Zhou, Nan; Fridley, David; Feng, Wei; Khanna, Nina; Berkeley, Lawrence",2014,"Modeling China's Building Floor-Area Growth and the Implications for Building Materials and Energy Demand","ACEEE Summer Study on Energy Efficiency in Buildings","Copyright ACEEE",NA,"http://aceee.org/files/proceedings/2014/data/papers/10-230.pdf","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2010, Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Dwa",4438,NA,2708.7,NA,896.8725,9326410,NA,NA,1331358,0.492,0.555,NA,9475,"NULL","NULL",2
"61",80,"East_Asia","China",NA,2007,2007,72,NA,NA,NA,72,NA,NA,NA,NA,"392.5",NA,NA,392.5,"340",NA,NA,36,NA,NA,2.2,NA,NA,NA,NA,378.2,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,844.45,"MFH",NA,"residential","MFH",NA,"NULL",NA,NA,"Fernﾃ｡ndez, John E.",2007,"Resource Consumption of New Urban Construction in China","Journal of Industrial Ecology","Copyright Wiley","10.1162/jie.2007.1199","https://doi.org/10.1162/jie.2007.1199","NULL","NULL","NULL","NULL","Climate classification: Could not be attributed because no exact location is known. Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2005, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,NA,3893,NA,2499.52245,NA,923.3825,9326410,NA,NA,1311877,0.425,0.492,NA,7482,"NULL","NULL",2
"62",85,"East_Asia","China","Beijing",1949,2008,25,NA,NA,NA,25,7,NA,NA,7,NA,149,"814",963,"375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1370,"Masonry-Concrete",NA,"residential","SFH, MFH","C","NULL","urban",NA,"Hu, Dan; You, Fang; Zhao, Yanhua; Yuan, Ye; Liu, Tianxing; Cao, Aixin; Wang, Zhen; Zhang, Junlian",2010,"Input, stocks and output flows of urban residential building system in Beijing city, China from 1949 to 2008","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2010.03.011","https://doi.org/10.1016/j.resconrec.2010.03.011","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 1950, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Dwa",4438,2677.38,2742.19,983.272525,877.909975,9326410,543941,NA,1318559,0.118,0.492,757,7741,"NULL","NULL",4
"63",86,"East_Asia","China","Beijing",1949,2008,59,NA,NA,NA,59,8,NA,NA,8,NA,246,"1024",1270,"82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1419,"Steel-Concrete",NA,"residential","MFH","S-C","NULL","urban",NA,"Hu, Dan; You, Fang; Zhao, Yanhua; Yuan, Ye; Liu, Tianxing; Cao, Aixin; Wang, Zhen; Zhang, Junlian",2010,"Input, stocks and output flows of urban residential building system in Beijing city, China from 1949 to 2008","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2010.03.011","https://doi.org/10.1016/j.resconrec.2010.03.011","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 1950, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Dwa",4438,2677.38,2742.19,983.272525,877.909975,9326410,543941,NA,1318559,0.118,0.492,757,7741,"NULL","NULL",4
"64",87,"East_Asia","China",NA,1950,1960,14,NA,NA,NA,14,20,NA,NA,20,NA,148,"1038",1186,"638",32,NA,NA,NA,1,NA,NA,NA,NA,NA,671,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1892,"Brick-concrete",NA,"residential",NA,"B-C","NULL","urban",NA,"Huang, Tao; Shi, Feng; Tanikawa, Hiroki; Fei, Jinling; Han, Ji",2013,"Materials demand and environmental impact of buildings construction and demolition in China based on dynamic material flow analysis","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2012.12.013","https://doi.org/10.1016/j.resconrec.2012.12.013","NULL","NULL","NULL","NULL","Climate classification: Could not be attributed because no exact location is known. Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 1960, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,NA,3893,2675.65,2556.1525,928.400025,757.032475,9326410,546815,NA,667070,0.118,0.162,757,923,"NULL","NULL",6
"65",88,"East_Asia","China",NA,1960,1980,16,NA,NA,NA,16,22,NA,NA,22,NA,157,"1189",1346,"674",32,NA,NA,NA,1,NA,NA,NA,NA,NA,707,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2092,"Brick-concrete",NA,"residential",NA,"B-C","NULL","urban",NA,"Huang, Tao; Shi, Feng; Tanikawa, Hiroki; Fei, Jinling; Han, Ji",2013,"Materials demand and environmental impact of buildings construction and demolition in China based on dynamic material flow analysis","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2012.12.013","https://doi.org/10.1016/j.resconrec.2012.12.013","NULL","NULL","NULL","NULL","Climate classification: Could not be attributed because no exact location is known. Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1960, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,NA,3893,2556.1525,2753.6375,757.032475,791.952525,9326410,667070,NA,981235,0.162,0.194,923,1690,"NULL","NULL",6
